Annee,NomEtablissement,SousPage,Ligne,Colonne,Chiffre
2015-2016,CRDITED du SaguenayLac-St-Jean,0,4,6,1.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,4,7,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,4,8,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,4,9,9.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,5,1,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,5,2,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,5,3,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,5,4,112.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,5,5,381.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,5,6,36.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,5,7,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,5,8,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,5,9,223.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,6,1,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,6,2,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,6,3,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,6,4,113.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,6,5,359.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,6,6,36.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,6,7,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,6,8,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,6,9,165.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,7,1,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,7,2,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,7,3,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,7,4,1.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,7,5,5.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,7,6,4.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,7,7,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,7,8,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,7,9,10.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,8,1,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,8,2,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,8,3,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,8,4,295.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,8,5,169.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,8,6,131.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,8,7,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,8,8,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,8,9,167.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,9,1,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,9,2,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,9,3,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,9,4,295.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,9,5,136.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,9,6,54.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,9,7,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,9,8,0.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,9,9,101.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,10,1,2.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,10,2,1.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,10,3,3.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,10,4,6.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,10,5,5.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,10,6,2.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,10,7,2.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,10,8,1.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,10,9,22.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,11,1,30.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,11,2,22.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,11,3,15.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,11,4,85.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,11,5,99.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,11,6,32.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,11,7,38.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,11,8,7.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,11,9,58.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,12,1,30.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,12,2,22.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,12,3,15.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,12,4,72.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,12,5,66.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,12,6,32.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,12,7,38.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,12,8,7.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,12,9,38.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,13,1,2.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,13,2,1.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,13,3,3.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,13,4,12.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,13,5,18.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,13,6,10.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,13,7,2.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,13,8,1.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,13,9,49.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,14,1,30.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,14,2,22.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,14,3,15.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,14,4,116.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,14,5,232.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,14,6,195.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,14,7,38.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,14,8,7.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,14,9,158.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,15,1,30.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,15,2,22.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,15,3,15.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,15,4,107.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,15,5,137.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,15,6,56.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,15,7,38.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,15,8,7.0
2015-2016,CRDITED du SaguenayLac-St-Jean,0,15,9,66.0
2015-2016,CSSS de Charlevoix,0,10,1,1.0
2015-2016,CSSS de Charlevoix,0,10,5,2.0
2015-2016,CSSS de Charlevoix,0,10,6,1.0
2015-2016,CSSS de Charlevoix,0,10,9,4.0
2015-2016,CSSS de Charlevoix,0,11,1,3.0
2015-2016,CSSS de Charlevoix,0,11,5,63.0
2015-2016,CSSS de Charlevoix,0,11,6,64.0
2015-2016,CSSS de Charlevoix,0,11,9,48.0
2015-2016,CSSS de Charlevoix,0,12,1,3.0
2015-2016,CSSS de Charlevoix,0,12,5,63.0
2015-2016,CSSS de Charlevoix,0,12,6,64.0
2015-2016,CSSS de Charlevoix,0,12,9,61.0
2015-2016,CSSS de Charlevoix,0,13,1,1.0
2015-2016,CSSS de Charlevoix,0,13,5,2.0
2015-2016,CSSS de Charlevoix,0,13,6,1.0
2015-2016,CSSS de Charlevoix,0,13,9,4.0
2015-2016,CSSS de Charlevoix,0,14,1,3.0
2015-2016,CSSS de Charlevoix,0,14,5,63.0
2015-2016,CSSS de Charlevoix,0,14,6,64.0
2015-2016,CSSS de Charlevoix,0,14,9,48.0
2015-2016,CSSS de Charlevoix,0,15,1,3.0
2015-2016,CSSS de Charlevoix,0,15,5,63.0
2015-2016,CSSS de Charlevoix,0,15,6,64.0
2015-2016,CSSS de Charlevoix,0,15,9,61.0
2015-2016,Centre Miriam,0,1,1,0.0
2015-2016,Centre Miriam,0,1,2,0.0
2015-2016,Centre Miriam,0,1,3,0.0
2015-2016,Centre Miriam,0,1,4,1.0
2015-2016,Centre Miriam,0,1,5,6.0
2015-2016,Centre Miriam,0,1,6,1.0
2015-2016,Centre Miriam,0,1,7,0.0
2015-2016,Centre Miriam,0,1,8,0.0
2015-2016,Centre Miriam,0,1,9,8.0
2015-2016,Centre Miriam,0,2,4,113.0
2015-2016,Centre Miriam,0,2,5,409.0
2015-2016,Centre Miriam,0,2,6,157.0
2015-2016,Centre Miriam,0,2,9,341.0
2015-2016,Centre Miriam,0,3,4,113.0
2015-2016,Centre Miriam,0,3,5,401.0
2015-2016,Centre Miriam,0,3,6,157.0
2015-2016,Centre Miriam,0,3,9,135.0
2015-2016,Centre Miriam,0,4,1,0.0
2015-2016,Centre Miriam,0,4,2,0.0
2015-2016,Centre Miriam,0,4,3,0.0
2015-2016,Centre Miriam,0,4,4,0.0
2015-2016,Centre Miriam,0,4,5,1.0
2015-2016,Centre Miriam,0,4,6,1.0
2015-2016,Centre Miriam,0,4,7,0.0
2015-2016,Centre Miriam,0,4,8,0.0
2015-2016,Centre Miriam,0,4,9,2.0
2015-2016,Centre Miriam,0,5,5,43.0
2015-2016,Centre Miriam,0,5,6,501.0
2015-2016,Centre Miriam,0,5,9,272.0
2015-2016,Centre Miriam,0,6,5,43.0
2015-2016,Centre Miriam,0,6,6,501.0
2015-2016,Centre Miriam,0,6,9,272.0
2015-2016,Centre Miriam,0,7,1,2.0
2015-2016,Centre Miriam,0,7,2,1.0
2015-2016,Centre Miriam,0,7,3,8.0
2015-2016,Centre Miriam,0,7,4,9.0
2015-2016,Centre Miriam,0,7,5,35.0
2015-2016,Centre Miriam,0,7,6,7.0
2015-2016,Centre Miriam,0,7,7,0.0
2015-2016,Centre Miriam,0,7,8,0.0
2015-2016,Centre Miriam,0,7,9,62.0
2015-2016,Centre Miriam,0,8,1,209.0
2015-2016,Centre Miriam,0,8,2,1737.0
2015-2016,Centre Miriam,0,8,3,1122.0
2015-2016,Centre Miriam,0,8,4,599.0
2015-2016,Centre Miriam,0,8,5,1359.0
2015-2016,Centre Miriam,0,8,6,1498.0
2015-2016,Centre Miriam,0,8,9,1203.0
2015-2016,Centre Miriam,0,9,1,209.0
2015-2016,Centre Miriam,0,9,2,1737.0
2015-2016,Centre Miriam,0,9,3,1102.0
2015-2016,Centre Miriam,0,9,4,507.0
2015-2016,Centre Miriam,0,9,5,929.0
2015-2016,Centre Miriam,0,9,6,1096.0
2015-2016,Centre Miriam,0,9,9,886.0
2015-2016,Centre Miriam,0,10,1,14.0
2015-2016,Centre Miriam,0,10,2,14.0
2015-2016,Centre Miriam,0,10,3,18.0
2015-2016,Centre Miriam,0,10,4,2.0
2015-2016,Centre Miriam,0,10,5,19.0
2015-2016,Centre Miriam,0,10,6,3.0
2015-2016,Centre Miriam,0,10,7,0.0
2015-2016,Centre Miriam,0,10,8,0.0
2015-2016,Centre Miriam,0,10,9,70.0
2015-2016,Centre Miriam,0,11,1,88.0
2015-2016,Centre Miriam,0,11,2,151.0
2015-2016,Centre Miriam,0,11,3,225.0
2015-2016,Centre Miriam,0,11,4,43.0
2015-2016,Centre Miriam,0,11,5,210.0
2015-2016,Centre Miriam,0,11,6,551.0
2015-2016,Centre Miriam,0,11,9,188.0
2015-2016,Centre Miriam,0,12,1,62.0
2015-2016,Centre Miriam,0,12,2,131.0
2015-2016,Centre Miriam,0,12,3,259.0
2015-2016,Centre Miriam,0,12,4,43.0
2015-2016,Centre Miriam,0,12,5,150.0
2015-2016,Centre Miriam,0,12,6,227.0
2015-2016,Centre Miriam,0,12,9,135.0
2015-2016,Centre Miriam,0,13,1,16.0
2015-2016,Centre Miriam,0,13,2,15.0
2015-2016,Centre Miriam,0,13,3,26.0
2015-2016,Centre Miriam,0,13,4,12.0
2015-2016,Centre Miriam,0,13,5,61.0
2015-2016,Centre Miriam,0,13,6,12.0
2015-2016,Centre Miriam,0,13,7,0.0
2015-2016,Centre Miriam,0,13,8,0.0
2015-2016,Centre Miriam,0,13,9,142.0
2015-2016,Centre Miriam,0,14,1,103.0
2015-2016,Centre Miriam,0,14,2,257.0
2015-2016,Centre Miriam,0,14,3,501.0
2015-2016,Centre Miriam,0,14,4,466.0
2015-2016,Centre Miriam,0,14,5,886.0
2015-2016,Centre Miriam,0,14,6,1067.0
2015-2016,Centre Miriam,0,14,9,641.0
2015-2016,Centre Miriam,0,15,1,71.0
2015-2016,Centre Miriam,0,15,2,155.0
2015-2016,Centre Miriam,0,15,3,265.0
2015-2016,Centre Miriam,0,15,4,184.0
2015-2016,Centre Miriam,0,15,5,378.0
2015-2016,Centre Miriam,0,15,6,700.0
2015-2016,Centre Miriam,0,15,9,254.0
2015-2016,Centre du Florès,0,1,3,1.0
2015-2016,Centre du Florès,0,1,4,4.0
2015-2016,Centre du Florès,0,1,5,5.0
2015-2016,Centre du Florès,0,1,6,2.0
2015-2016,Centre du Florès,0,1,9,12.0
2015-2016,Centre du Florès,0,2,3,171.0
2015-2016,Centre du Florès,0,2,4,308.0
2015-2016,Centre du Florès,0,2,5,725.0
2015-2016,Centre du Florès,0,2,6,526.0
2015-2016,Centre du Florès,0,2,9,506.0
2015-2016,Centre du Florès,0,3,3,171.0
2015-2016,Centre du Florès,0,3,4,142.0
2015-2016,Centre du Florès,0,3,5,555.0
2015-2016,Centre du Florès,0,3,6,526.0
2015-2016,Centre du Florès,0,3,9,505.0
2015-2016,Centre du Florès,0,4,3,2.0
2015-2016,Centre du Florès,0,4,4,15.0
2015-2016,Centre du Florès,0,4,5,27.0
2015-2016,Centre du Florès,0,4,6,12.0
2015-2016,Centre du Florès,0,4,9,56.0
2015-2016,Centre du Florès,0,5,3,233.0
2015-2016,Centre du Florès,0,5,4,170.0
2015-2016,Centre du Florès,0,5,5,213.0
2015-2016,Centre du Florès,0,5,6,296.0
2015-2016,Centre du Florès,0,5,9,220.0
2015-2016,Centre du Florès,0,6,3,233.0
2015-2016,Centre du Florès,0,6,4,127.0
2015-2016,Centre du Florès,0,6,5,109.0
2015-2016,Centre du Florès,0,6,6,58.0
2015-2016,Centre du Florès,0,6,9,113.0
2015-2016,Centre du Florès,0,7,2,3.0
2015-2016,Centre du Florès,0,7,3,7.0
2015-2016,Centre du Florès,0,7,4,9.0
2015-2016,Centre du Florès,0,7,5,25.0
2015-2016,Centre du Florès,0,7,6,10.0
2015-2016,Centre du Florès,0,7,9,54.0
2015-2016,Centre du Florès,0,8,2,288.0
2015-2016,Centre du Florès,0,8,3,596.0
2015-2016,Centre du Florès,0,8,4,459.0
2015-2016,Centre du Florès,0,8,5,824.0
2015-2016,Centre du Florès,0,8,6,1215.0
2015-2016,Centre du Florès,0,8,9,776.0
2015-2016,Centre du Florès,0,9,2,101.0
2015-2016,Centre du Florès,0,9,3,255.0
2015-2016,Centre du Florès,0,9,4,325.0
2015-2016,Centre du Florès,0,9,5,527.0
2015-2016,Centre du Florès,0,9,6,755.0
2015-2016,Centre du Florès,0,9,9,386.0
2015-2016,Centre du Florès,0,10,1,18.0
2015-2016,Centre du Florès,0,10,2,11.0
2015-2016,Centre du Florès,0,10,3,2.0
2015-2016,Centre du Florès,0,10,4,7.0
2015-2016,Centre du Florès,0,10,5,11.0
2015-2016,Centre du Florès,0,10,6,11.0
2015-2016,Centre du Florès,0,10,7,1.0
2015-2016,Centre du Florès,0,10,9,61.0
2015-2016,Centre du Florès,0,11,1,125.0
2015-2016,Centre du Florès,0,11,2,158.0
2015-2016,Centre du Florès,0,11,3,139.0
2015-2016,Centre du Florès,0,11,4,175.0
2015-2016,Centre du Florès,0,11,5,1004.0
2015-2016,Centre du Florès,0,11,6,717.0
2015-2016,Centre du Florès,0,11,7,10.0
2015-2016,Centre du Florès,0,11,9,400.0
2015-2016,Centre du Florès,0,12,1,70.0
2015-2016,Centre du Florès,0,12,2,88.0
2015-2016,Centre du Florès,0,12,3,139.0
2015-2016,Centre du Florès,0,12,4,151.0
2015-2016,Centre du Florès,0,12,5,406.0
2015-2016,Centre du Florès,0,12,6,13.0
2015-2016,Centre du Florès,0,12,7,10.0
2015-2016,Centre du Florès,0,12,9,127.0
2015-2016,Centre du Florès,0,13,1,18.0
2015-2016,Centre du Florès,0,13,2,14.0
2015-2016,Centre du Florès,0,13,3,12.0
2015-2016,Centre du Florès,0,13,4,35.0
2015-2016,Centre du Florès,0,13,5,68.0
2015-2016,Centre du Florès,0,13,6,35.0
2015-2016,Centre du Florès,0,13,7,1.0
2015-2016,Centre du Florès,0,13,9,183.0
2015-2016,Centre du Florès,0,14,1,125.0
2015-2016,Centre du Florès,0,14,2,186.0
2015-2016,Centre du Florès,0,14,3,424.0
2015-2016,Centre du Florès,0,14,4,261.0
2015-2016,Centre du Florès,0,14,5,603.0
2015-2016,Centre du Florès,0,14,6,704.0
2015-2016,Centre du Florès,0,14,7,10.0
2015-2016,Centre du Florès,0,14,9,463.0
2015-2016,Centre du Florès,0,15,1,70.0
2015-2016,Centre du Florès,0,15,2,95.0
2015-2016,Centre du Florès,0,15,3,214.0
2015-2016,Centre du Florès,0,15,4,151.0
2015-2016,Centre du Florès,0,15,5,224.0
2015-2016,Centre du Florès,0,15,6,192.0
2015-2016,Centre du Florès,0,15,7,10.0
2015-2016,Centre du Florès,0,15,9,189.0
2015-2016,Clair Foyer Inc.,0,4,3,1.0
2015-2016,Clair Foyer Inc.,0,4,4,2.0
2015-2016,Clair Foyer Inc.,0,4,5,7.0
2015-2016,Clair Foyer Inc.,0,4,6,3.0
2015-2016,Clair Foyer Inc.,0,4,9,13.0
2015-2016,Clair Foyer Inc.,0,5,3,239.0
2015-2016,Clair Foyer Inc.,0,5,4,547.0
2015-2016,Clair Foyer Inc.,0,5,5,510.0
2015-2016,Clair Foyer Inc.,0,5,6,150.0
2015-2016,Clair Foyer Inc.,0,5,9,412.0
2015-2016,Clair Foyer Inc.,0,6,3,239.0
2015-2016,Clair Foyer Inc.,0,6,4,547.0
2015-2016,Clair Foyer Inc.,0,6,5,374.0
2015-2016,Clair Foyer Inc.,0,6,6,57.0
2015-2016,Clair Foyer Inc.,0,6,9,374.0
2015-2016,Clair Foyer Inc.,0,7,4,1.0
2015-2016,Clair Foyer Inc.,0,7,5,2.0
2015-2016,Clair Foyer Inc.,0,7,9,3.0
2015-2016,Clair Foyer Inc.,0,8,4,365.0
2015-2016,Clair Foyer Inc.,0,8,5,190.0
2015-2016,Clair Foyer Inc.,0,8,9,248.0
2015-2016,Clair Foyer Inc.,0,9,4,365.0
2015-2016,Clair Foyer Inc.,0,9,5,190.0
2015-2016,Clair Foyer Inc.,0,9,9,365.0
2015-2016,Clair Foyer Inc.,0,10,2,1.0
2015-2016,Clair Foyer Inc.,0,10,3,2.0
2015-2016,Clair Foyer Inc.,0,10,5,5.0
2015-2016,Clair Foyer Inc.,0,10,6,2.0
2015-2016,Clair Foyer Inc.,0,10,9,10.0
2015-2016,Clair Foyer Inc.,0,11,2,86.0
2015-2016,Clair Foyer Inc.,0,11,3,350.0
2015-2016,Clair Foyer Inc.,0,11,5,430.0
2015-2016,Clair Foyer Inc.,0,11,6,24.0
2015-2016,Clair Foyer Inc.,0,11,9,298.0
2015-2016,Clair Foyer Inc.,0,12,2,86.0
2015-2016,Clair Foyer Inc.,0,12,3,350.0
2015-2016,Clair Foyer Inc.,0,12,5,673.0
2015-2016,Clair Foyer Inc.,0,12,6,24.0
2015-2016,Clair Foyer Inc.,0,12,9,56.0
2015-2016,Clair Foyer Inc.,0,13,2,1.0
2015-2016,Clair Foyer Inc.,0,13,3,3.0
2015-2016,Clair Foyer Inc.,0,13,4,3.0
2015-2016,Clair Foyer Inc.,0,13,5,14.0
2015-2016,Clair Foyer Inc.,0,13,6,5.0
2015-2016,Clair Foyer Inc.,0,13,9,26.0
2015-2016,Clair Foyer Inc.,0,14,2,86.0
2015-2016,Clair Foyer Inc.,0,14,3,313.0
2015-2016,Clair Foyer Inc.,0,14,4,486.0
2015-2016,Clair Foyer Inc.,0,14,5,435.0
2015-2016,Clair Foyer Inc.,0,14,6,99.0
2015-2016,Clair Foyer Inc.,0,14,9,349.0
2015-2016,Clair Foyer Inc.,0,15,2,86.0
2015-2016,Clair Foyer Inc.,0,15,3,239.0
2015-2016,Clair Foyer Inc.,0,15,4,547.0
2015-2016,Clair Foyer Inc.,0,15,5,374.0
2015-2016,Clair Foyer Inc.,0,15,6,26.0
2015-2016,Clair Foyer Inc.,0,15,9,365.0
2015-2016,Pavillon du Parc,0,1,4,4.0
2015-2016,Pavillon du Parc,0,1,5,6.0
2015-2016,Pavillon du Parc,0,1,6,8.0
2015-2016,Pavillon du Parc,0,1,9,18.0
2015-2016,Pavillon du Parc,0,2,4,475.0
2015-2016,Pavillon du Parc,0,2,5,904.0
2015-2016,Pavillon du Parc,0,2,6,867.0
2015-2016,Pavillon du Parc,0,2,9,792.0
2015-2016,Pavillon du Parc,0,3,4,487.0
2015-2016,Pavillon du Parc,0,3,5,761.0
2015-2016,Pavillon du Parc,0,3,6,686.0
2015-2016,Pavillon du Parc,0,3,9,696.0
2015-2016,Pavillon du Parc,0,4,3,1.0
2015-2016,Pavillon du Parc,0,4,4,4.0
2015-2016,Pavillon du Parc,0,4,5,3.0
2015-2016,Pavillon du Parc,0,4,6,1.0
2015-2016,Pavillon du Parc,0,4,9,9.0
2015-2016,Pavillon du Parc,0,5,3,423.0
2015-2016,Pavillon du Parc,0,5,4,117.0
2015-2016,Pavillon du Parc,0,5,5,579.0
2015-2016,Pavillon du Parc,0,5,6,49.0
2015-2016,Pavillon du Parc,0,5,9,297.0
2015-2016,Pavillon du Parc,0,6,3,423.0
2015-2016,Pavillon du Parc,0,6,4,121.0
2015-2016,Pavillon du Parc,0,6,5,478.0
2015-2016,Pavillon du Parc,0,6,6,49.0
2015-2016,Pavillon du Parc,0,6,9,210.0
2015-2016,Pavillon du Parc,0,7,2,4.0
2015-2016,Pavillon du Parc,0,7,3,4.0
2015-2016,Pavillon du Parc,0,7,4,5.0
2015-2016,Pavillon du Parc,0,7,5,24.0
2015-2016,Pavillon du Parc,0,7,6,10.0
2015-2016,Pavillon du Parc,0,7,9,47.0
2015-2016,Pavillon du Parc,0,8,2,741.0
2015-2016,Pavillon du Parc,0,8,3,610.0
2015-2016,Pavillon du Parc,0,8,4,2088.0
2015-2016,Pavillon du Parc,0,8,5,1123.0
2015-2016,Pavillon du Parc,0,8,6,1918.0
2015-2016,Pavillon du Parc,0,8,9,1318.0
2015-2016,Pavillon du Parc,0,9,2,521.0
2015-2016,Pavillon du Parc,0,9,3,290.0
2015-2016,Pavillon du Parc,0,9,4,1386.0
2015-2016,Pavillon du Parc,0,9,5,637.0
2015-2016,Pavillon du Parc,0,9,6,1336.0
2015-2016,Pavillon du Parc,0,9,7,710.0
2015-2016,Pavillon du Parc,0,10,1,2.0
2015-2016,Pavillon du Parc,0,10,2,17.0
2015-2016,Pavillon du Parc,0,10,3,9.0
2015-2016,Pavillon du Parc,0,10,4,13.0
2015-2016,Pavillon du Parc,0,10,5,28.0
2015-2016,Pavillon du Parc,0,10,6,22.0
2015-2016,Pavillon du Parc,0,10,9,91.0
2015-2016,Pavillon du Parc,0,11,1,136.0
2015-2016,Pavillon du Parc,0,11,2,96.0
2015-2016,Pavillon du Parc,0,11,3,135.0
2015-2016,Pavillon du Parc,0,11,4,208.0
2015-2016,Pavillon du Parc,0,11,5,346.0
2015-2016,Pavillon du Parc,0,11,6,722.0
2015-2016,Pavillon du Parc,0,11,9,345.0
2015-2016,Pavillon du Parc,0,12,1,136.0
2015-2016,Pavillon du Parc,0,12,2,77.0
2015-2016,Pavillon du Parc,0,12,3,154.0
2015-2016,Pavillon du Parc,0,12,4,60.0
2015-2016,Pavillon du Parc,0,12,5,129.0
2015-2016,Pavillon du Parc,0,12,6,248.0
2015-2016,Pavillon du Parc,0,12,9,112.0
2015-2016,Pavillon du Parc,0,13,1,2.0
2015-2016,Pavillon du Parc,0,13,2,21.0
2015-2016,Pavillon du Parc,0,13,3,14.0
2015-2016,Pavillon du Parc,0,13,4,26.0
2015-2016,Pavillon du Parc,0,13,5,61.0
2015-2016,Pavillon du Parc,0,13,6,41.0
2015-2016,Pavillon du Parc,0,13,9,165.0
2015-2016,Pavillon du Parc,0,14,1,136.0
2015-2016,Pavillon du Parc,0,14,2,219.0
2015-2016,Pavillon du Parc,0,14,3,291.0
2015-2016,Pavillon du Parc,0,14,4,597.0
2015-2016,Pavillon du Parc,0,14,5,718.0
2015-2016,Pavillon du Parc,0,14,6,1026.0
2015-2016,Pavillon du Parc,0,14,9,669.0
2015-2016,Pavillon du Parc,0,15,1,136.0
2015-2016,Pavillon du Parc,0,15,2,94.0
2015-2016,Pavillon du Parc,0,15,3,189.0
2015-2016,Pavillon du Parc,0,15,4,183.0
2015-2016,Pavillon du Parc,0,15,5,478.0
2015-2016,Pavillon du Parc,0,15,6,588.0
2015-2016,Pavillon du Parc,0,15,9,238.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,1,4,10.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,1,5,3.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,1,6,1.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,1,9,14.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,2,4,141.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,2,5,408.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,2,6,108.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,2,9,196.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,3,4,75.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,3,5,331.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,3,6,108.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,3,9,80.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,4,3,2.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,4,4,16.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,4,5,15.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,4,6,5.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,4,9,38.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,5,3,136.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,5,4,102.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,5,5,195.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,5,6,128.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,5,9,144.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,6,3,136.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,6,4,68.0
2015-2016,Réadaptation du Sud-Ouest et du Renfort,0,6,5,155.0
