Annee,NomEtablissement,Ligne,Colonne,Chiffre
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,2,3,29.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,2,4,254.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,3,1,2.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,3,2,453.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,3,3,2.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,3,4,153.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,4,1,1.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,4,2,78.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,4,3,3.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,4,4,220.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,7,1,21.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,7,3,45.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,10,1,1.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,10,2,78.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,10,3,1.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,10,4,122.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,11,1,1.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,11,2,64.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,11,3,1.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,11,4,430.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,14,1,2.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,14,3,2.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,16,1,1.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,16,2,190.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,17,1,3.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,17,2,219.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,17,3,2.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,17,4,132.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,18,1,5.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,18,2,278.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,18,3,9.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,18,4,195.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,21,1,9.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,21,3,11.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,22,1,68.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,22,2,109.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,22,3,114.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,22,4,112.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,23,1,70.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,23,2,127.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,23,3,102.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,23,4,152.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,24,1,6.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,24,2,71.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,24,3,3.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,24,4,180.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,25,1,3.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,25,2,79.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,25,3,4.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,25,4,201.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,28,1,147.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,28,3,223.0
2011-2012,PAVILLON DU PARC,2,1,5.0
2011-2012,PAVILLON DU PARC,2,2,803.0
2011-2012,PAVILLON DU PARC,2,3,3.0
2011-2012,PAVILLON DU PARC,2,4,186.0
2011-2012,PAVILLON DU PARC,3,1,4.0
2011-2012,PAVILLON DU PARC,3,2,459.0
2011-2012,PAVILLON DU PARC,3,3,3.0
2011-2012,PAVILLON DU PARC,3,4,821.0
2011-2012,PAVILLON DU PARC,4,1,1.0
2011-2012,PAVILLON DU PARC,4,2,2190.0
2011-2012,PAVILLON DU PARC,4,3,1.0
2011-2012,PAVILLON DU PARC,4,4,2556.0
2011-2012,PAVILLON DU PARC,5,3,1.0
2011-2012,PAVILLON DU PARC,5,4,204.0
2011-2012,PAVILLON DU PARC,7,1,10.0
2011-2012,PAVILLON DU PARC,7,3,8.0
2011-2012,PAVILLON DU PARC,17,1,2.0
2011-2012,PAVILLON DU PARC,17,2,55.0
2011-2012,PAVILLON DU PARC,17,3,1.0
2011-2012,PAVILLON DU PARC,17,4,870.0
2011-2012,PAVILLON DU PARC,18,1,1.0
2011-2012,PAVILLON DU PARC,18,2,371.0
2011-2012,PAVILLON DU PARC,21,1,3.0
2011-2012,PAVILLON DU PARC,21,3,1.0
2011-2012,PAVILLON DU PARC,22,1,2.0
2011-2012,PAVILLON DU PARC,22,2,58.0
2011-2012,PAVILLON DU PARC,22,3,1.0
2011-2012,PAVILLON DU PARC,22,4,10.0
2011-2012,PAVILLON DU PARC,23,1,5.0
2011-2012,PAVILLON DU PARC,23,2,134.0
2011-2012,PAVILLON DU PARC,23,3,18.0
2011-2012,PAVILLON DU PARC,23,4,173.0
2011-2012,PAVILLON DU PARC,24,1,1.0
2011-2012,PAVILLON DU PARC,24,2,1210.0
2011-2012,PAVILLON DU PARC,25,1,3.0
2011-2012,PAVILLON DU PARC,25,2,271.0
2011-2012,PAVILLON DU PARC,28,1,11.0
2011-2012,PAVILLON DU PARC,28,3,19.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,1,1,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,1,2,33.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,1,3,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,1,4,45.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,2,1,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,2,2,899.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,2,3,6.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,2,4,147.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,3,1,5.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,3,2,469.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,3,3,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,3,4,290.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,4,1,4.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,4,2,354.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,4,3,2.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,4,4,404.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,5,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,5,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,5,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,5,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,6,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,6,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,6,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,6,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,7,1,11.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,7,3,10.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,8,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,8,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,8,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,8,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,9,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,9,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,9,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,9,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,10,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,10,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,10,3,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,10,4,79.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,11,1,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,11,2,809.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,11,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,11,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,12,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,12,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,12,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,12,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,13,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,13,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,13,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,13,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,14,1,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,14,3,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,15,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,15,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,15,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,15,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,16,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,16,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,16,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,16,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,17,1,3.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,17,2,171.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,17,3,2.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,17,4,61.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,18,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,18,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,18,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,18,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,19,1,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,19,2,361.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,19,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,19,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,20,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,20,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,20,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,20,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,21,1,4.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,21,3,2.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,22,1,4.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,22,2,21.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,22,3,9.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,22,4,51.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,23,1,35.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,23,2,507.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,23,3,54.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,23,4,395.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,24,1,7.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,24,2,168.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,24,3,3.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,24,4,275.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,25,1,3.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,25,2,169.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,25,3,2.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,25,4,218.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,26,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,26,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,26,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,26,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,27,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,27,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,27,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,27,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,28,1,49.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,28,3,68.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,2,3,2.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,2,4,158.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,3,1,1.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,3,2,101.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,4,1,1.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,4,2,565.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,4,3,1.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,4,4,364.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,7,1,2.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,7,3,3.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,22,1,2.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,22,2,56.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,22,3,1.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,22,4,26.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,23,1,3.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,23,2,166.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,23,3,4.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,23,4,68.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,25,1,1.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,25,2,4.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,25,3,1.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,25,4,6.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,28,1,6.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,28,3,6.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,1,1,7.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,1,2,387.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,1,3,9.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,1,4,392.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,2,1,44.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,2,2,943.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,2,3,58.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,2,4,768.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,3,1,17.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,3,2,1507.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,3,3,21.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,3,4,1861.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,4,1,13.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,4,2,1402.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,4,3,12.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,4,4,1873.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,5,1,2.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,5,2,1320.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,5,3,1.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,5,4,2720.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,6,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,6,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,6,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,6,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,7,1,83.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,7,3,101.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,8,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,8,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,8,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,8,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,9,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,9,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,9,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,9,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,10,1,8.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,10,2,425.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,10,3,8.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,10,4,467.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,11,1,2.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,11,2,545.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,11,3,2.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,11,4,910.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,12,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,12,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,12,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,12,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,13,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,13,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,13,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,13,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,14,1,10.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,14,3,10.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,15,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,15,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,15,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,15,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,16,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,16,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,16,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,16,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,17,1,9.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,17,2,342.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,17,3,15.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,17,4,273.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,18,1,4.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,18,2,446.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,18,3,3.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,18,4,991.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,19,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,19,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,19,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,19,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,20,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,20,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,20,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,20,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,21,1,13.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,21,3,18.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,22,1,90.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,22,2,370.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,22,3,169.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,22,4,348.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,23,1,349.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,23,2,1480.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,23,3,447.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,23,4,1393.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,24,1,39.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,24,2,1897.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,24,3,52.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,24,4,1987.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,25,1,6.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,25,2,698.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,25,3,3.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,25,4,1026.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,26,1,1.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,26,2,364.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,26,3,1.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,26,4,9.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,27,1,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,27,2,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,27,3,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,27,4,0.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,28,1,485.0
2012-2013,CENTRE DE READAPTATION DE L'OUEST DE MONTREAL,28,3,672.0
2012-2013,CENTRE DE READAPTATION LA MAISON,22,1,4.0
2012-2013,CENTRE DE READAPTATION LA MAISON,22,2,52.0
2012-2013,CENTRE DE READAPTATION LA MAISON,22,3,5.0
2012-2013,CENTRE DE READAPTATION LA MAISON,22,4,92.0
2012-2013,CENTRE DE READAPTATION LA MAISON,23,1,4.0
2012-2013,CENTRE DE READAPTATION LA MAISON,23,2,52.0
2012-2013,CENTRE DE READAPTATION LA MAISON,24,1,1.0
2012-2013,CENTRE DE READAPTATION LA MAISON,24,2,79.0
2012-2013,CENTRE DE READAPTATION LA MAISON,28,1,9.0
2012-2013,CENTRE DE READAPTATION LA MAISON,28,3,5.0
2012-2013,CENTRE DE READAPTATION LA MYRIADE,3,3,1.0
2012-2013,CENTRE DE READAPTATION LA MYRIADE,3,4,160.0
2012-2013,CENTRE DE READAPTATION LA MYRIADE,7,3,1.0
2012-2013,CENTRE DE READAPTATION LA MYRIADE,22,1,41.0
2012-2013,CENTRE DE READAPTATION LA MYRIADE,22,2,116.0
2012-2013,CENTRE DE READAPTATION LA MYRIADE,22,3,42.0
2012-2013,CENTRE DE READAPTATION LA MYRIADE,22,4,167.0
