Annee,NomEtablissement,Ligne,Colonne,Chiffre
2013-2014,CR La Myriade,1,4,103.0
2013-2014,CR La Myriade,1,5,321.0
2013-2014,CR La Myriade,1,6,284.0
2013-2014,CR La Myriade,1,7,45.0
2013-2014,CR La Myriade,1,8,4.0
2013-2014,CR La Myriade,1,9,961.0
2013-2014,CR La Myriade,2,1,52.0
2013-2014,CR La Myriade,2,2,202.0
2013-2014,CR La Myriade,2,3,36.0
2013-2014,CR La Myriade,2,4,8.0
2013-2014,CR La Myriade,2,5,6.0
2013-2014,CR La Myriade,2,6,0.0
2013-2014,CR La Myriade,2,7,0.0
2013-2014,CR La Myriade,2,8,0.0
2013-2014,CR La Myriade,2,9,304.0
2013-2014,CR La Myriade,3,1,100.0
2013-2014,CR La Myriade,3,2,268.0
2013-2014,CR La Myriade,3,3,126.0
2013-2014,CR La Myriade,3,4,111.0
2013-2014,CR La Myriade,3,5,327.0
2013-2014,CR La Myriade,3,6,284.0
2013-2014,CR La Myriade,3,7,45.0
2013-2014,CR La Myriade,3,8,4.0
2013-2014,CR La Myriade,3,9,1265.0
2013-2014,CR La Myriade,4,1,3.0
2013-2014,CR La Myriade,4,2,6.0
2013-2014,CR La Myriade,4,3,11.0
2013-2014,CR La Myriade,4,4,27.0
2013-2014,CR La Myriade,4,5,11.0
2013-2014,CR La Myriade,4,6,5.0
2013-2014,CR La Myriade,4,7,0.0
2013-2014,CR La Myriade,4,8,63.0
2013-2014,CR La Myriade,5,1,1.0
2013-2014,CR La Myriade,5,2,11.0
2013-2014,CR La Myriade,5,3,26.0
2013-2014,CR La Myriade,5,4,26.0
2013-2014,CR La Myriade,5,5,5.0
2013-2014,CR La Myriade,5,6,1.0
2013-2014,CR La Myriade,5,7,0.0
2013-2014,CR La Myriade,5,8,70.0
2013-2014,CR La Myriade,8,1,4.0
2013-2014,CR La Myriade,8,2,17.0
2013-2014,CR La Myriade,8,3,37.0
2013-2014,CR La Myriade,8,4,53.0
2013-2014,CR La Myriade,8,5,16.0
2013-2014,CR La Myriade,8,6,6.0
2013-2014,CR La Myriade,8,7,0.0
2013-2014,CR La Myriade,8,8,133.0
2013-2014,CR de l'Ouest de Montréal,1,1,104.0
2013-2014,CR de l'Ouest de Montréal,1,2,135.0
2013-2014,CR de l'Ouest de Montréal,1,3,126.0
2013-2014,CR de l'Ouest de Montréal,1,4,91.0
2013-2014,CR de l'Ouest de Montréal,1,5,450.0
2013-2014,CR de l'Ouest de Montréal,1,6,329.0
2013-2014,CR de l'Ouest de Montréal,1,7,52.0
2013-2014,CR de l'Ouest de Montréal,1,8,6.0
2013-2014,CR de l'Ouest de Montréal,1,9,1293.0
2013-2014,CR de l'Ouest de Montréal,2,1,132.0
2013-2014,CR de l'Ouest de Montréal,2,2,195.0
2013-2014,CR de l'Ouest de Montréal,2,3,162.0
2013-2014,CR de l'Ouest de Montréal,2,4,59.0
2013-2014,CR de l'Ouest de Montréal,2,5,136.0
2013-2014,CR de l'Ouest de Montréal,2,6,33.0
2013-2014,CR de l'Ouest de Montréal,2,7,0.0
2013-2014,CR de l'Ouest de Montréal,2,8,0.0
2013-2014,CR de l'Ouest de Montréal,2,9,717.0
2013-2014,CR de l'Ouest de Montréal,3,1,236.0
2013-2014,CR de l'Ouest de Montréal,3,2,330.0
2013-2014,CR de l'Ouest de Montréal,3,3,288.0
2013-2014,CR de l'Ouest de Montréal,3,4,150.0
2013-2014,CR de l'Ouest de Montréal,3,5,586.0
2013-2014,CR de l'Ouest de Montréal,3,6,362.0
2013-2014,CR de l'Ouest de Montréal,3,7,52.0
2013-2014,CR de l'Ouest de Montréal,3,8,6.0
2013-2014,CR de l'Ouest de Montréal,3,9,2010.0
2013-2014,CR de l'Ouest de Montréal,4,1,0.0
2013-2014,CR de l'Ouest de Montréal,4,2,2.0
2013-2014,CR de l'Ouest de Montréal,4,3,5.0
2013-2014,CR de l'Ouest de Montréal,4,4,7.0
2013-2014,CR de l'Ouest de Montréal,4,5,2.0
2013-2014,CR de l'Ouest de Montréal,4,6,0.0
2013-2014,CR de l'Ouest de Montréal,4,7,0.0
2013-2014,CR de l'Ouest de Montréal,4,8,16.0
2013-2014,CR de l'Ouest de Montréal,5,1,2.0
2013-2014,CR de l'Ouest de Montréal,5,2,14.0
2013-2014,CR de l'Ouest de Montréal,5,3,74.0
2013-2014,CR de l'Ouest de Montréal,5,4,44.0
2013-2014,CR de l'Ouest de Montréal,5,5,15.0
2013-2014,CR de l'Ouest de Montréal,5,6,4.0
2013-2014,CR de l'Ouest de Montréal,5,7,2.0
2013-2014,CR de l'Ouest de Montréal,5,8,155.0
2013-2014,CR de l'Ouest de Montréal,6,1,0.0
2013-2014,CR de l'Ouest de Montréal,6,2,0.0
2013-2014,CR de l'Ouest de Montréal,6,3,3.0
2013-2014,CR de l'Ouest de Montréal,6,4,3.0
2013-2014,CR de l'Ouest de Montréal,6,5,0.0
2013-2014,CR de l'Ouest de Montréal,6,6,0.0
2013-2014,CR de l'Ouest de Montréal,6,7,0.0
2013-2014,CR de l'Ouest de Montréal,6,8,6.0
2013-2014,CR de l'Ouest de Montréal,7,1,0.0
2013-2014,CR de l'Ouest de Montréal,7,2,0.0
2013-2014,CR de l'Ouest de Montréal,7,3,0.0
2013-2014,CR de l'Ouest de Montréal,7,4,0.0
2013-2014,CR de l'Ouest de Montréal,7,5,0.0
2013-2014,CR de l'Ouest de Montréal,7,6,0.0
2013-2014,CR de l'Ouest de Montréal,7,7,0.0
2013-2014,CR de l'Ouest de Montréal,7,8,0.0
2013-2014,CR de l'Ouest de Montréal,8,1,2.0
2013-2014,CR de l'Ouest de Montréal,8,2,16.0
2013-2014,CR de l'Ouest de Montréal,8,3,82.0
2013-2014,CR de l'Ouest de Montréal,8,4,54.0
2013-2014,CR de l'Ouest de Montréal,8,5,17.0
2013-2014,CR de l'Ouest de Montréal,8,6,4.0
2013-2014,CR de l'Ouest de Montréal,8,7,2.0
2013-2014,CR de l'Ouest de Montréal,8,8,177.0
2013-2014,CR de la Gaspésie,1,1,4.0
2013-2014,CR de la Gaspésie,1,2,17.0
2013-2014,CR de la Gaspésie,1,3,22.0
2013-2014,CR de la Gaspésie,1,4,18.0
2013-2014,CR de la Gaspésie,1,5,110.0
2013-2014,CR de la Gaspésie,1,6,126.0
2013-2014,CR de la Gaspésie,1,7,32.0
2013-2014,CR de la Gaspésie,1,8,8.0
2013-2014,CR de la Gaspésie,1,9,337.0
2013-2014,CR de la Gaspésie,2,1,11.0
2013-2014,CR de la Gaspésie,2,2,39.0
2013-2014,CR de la Gaspésie,2,3,27.0
2013-2014,CR de la Gaspésie,2,4,7.0
2013-2014,CR de la Gaspésie,2,5,23.0
2013-2014,CR de la Gaspésie,2,6,10.0
2013-2014,CR de la Gaspésie,2,7,1.0
2013-2014,CR de la Gaspésie,2,8,0.0
2013-2014,CR de la Gaspésie,2,9,118.0
2013-2014,CR de la Gaspésie,3,1,15.0
2013-2014,CR de la Gaspésie,3,2,56.0
2013-2014,CR de la Gaspésie,3,3,49.0
2013-2014,CR de la Gaspésie,3,4,25.0
2013-2014,CR de la Gaspésie,3,5,133.0
2013-2014,CR de la Gaspésie,3,6,136.0
2013-2014,CR de la Gaspésie,3,7,33.0
2013-2014,CR de la Gaspésie,3,8,8.0
2013-2014,CR de la Gaspésie,3,9,455.0
2013-2014,CR de la Gaspésie,4,1,1.0
2013-2014,CR de la Gaspésie,4,2,3.0
2013-2014,CR de la Gaspésie,4,3,11.0
2013-2014,CR de la Gaspésie,4,4,24.0
2013-2014,CR de la Gaspésie,4,5,6.0
2013-2014,CR de la Gaspésie,4,6,8.0
2013-2014,CR de la Gaspésie,4,7,1.0
2013-2014,CR de la Gaspésie,4,8,54.0
2013-2014,CR de la Gaspésie,5,1,0.0
2013-2014,CR de la Gaspésie,5,2,0.0
2013-2014,CR de la Gaspésie,5,3,3.0
2013-2014,CR de la Gaspésie,5,4,5.0
2013-2014,CR de la Gaspésie,5,5,3.0
2013-2014,CR de la Gaspésie,5,6,1.0
2013-2014,CR de la Gaspésie,5,7,0.0
2013-2014,CR de la Gaspésie,5,8,12.0
2013-2014,CR de la Gaspésie,6,1,0.0
2013-2014,CR de la Gaspésie,6,2,0.0
2013-2014,CR de la Gaspésie,6,3,9.0
2013-2014,CR de la Gaspésie,6,4,8.0
2013-2014,CR de la Gaspésie,6,5,0.0
2013-2014,CR de la Gaspésie,6,6,1.0
2013-2014,CR de la Gaspésie,6,7,0.0
2013-2014,CR de la Gaspésie,6,8,18.0
2013-2014,CR de la Gaspésie,8,1,1.0
2013-2014,CR de la Gaspésie,8,2,3.0
2013-2014,CR de la Gaspésie,8,3,23.0
2013-2014,CR de la Gaspésie,8,4,37.0
2013-2014,CR de la Gaspésie,8,5,9.0
2013-2014,CR de la Gaspésie,8,6,10.0
2013-2014,CR de la Gaspésie,8,7,1.0
2013-2014,CR de la Gaspésie,8,8,84.0
2013-2014,CRDI de Québec,1,1,43.0
2013-2014,CRDI de Québec,1,2,79.0
2013-2014,CRDI de Québec,1,3,119.0
2013-2014,CRDI de Québec,1,4,121.0
2013-2014,CRDI de Québec,1,5,672.0
2013-2014,CRDI de Québec,1,6,586.0
2013-2014,CRDI de Québec,1,7,124.0
2013-2014,CRDI de Québec,1,8,34.0
2013-2014,CRDI de Québec,1,9,1778.0
2013-2014,CRDI de Québec,2,1,68.0
2013-2014,CRDI de Québec,2,2,241.0
2013-2014,CRDI de Québec,2,3,196.0
2013-2014,CRDI de Québec,2,4,75.0
2013-2014,CRDI de Québec,2,5,158.0
2013-2014,CRDI de Québec,2,6,39.0
2013-2014,CRDI de Québec,2,7,2.0
2013-2014,CRDI de Québec,2,9,779.0
2013-2014,CRDI de Québec,3,1,111.0
2013-2014,CRDI de Québec,3,2,320.0
2013-2014,CRDI de Québec,3,3,315.0
2013-2014,CRDI de Québec,3,4,196.0
2013-2014,CRDI de Québec,3,5,830.0
2013-2014,CRDI de Québec,3,6,625.0
2013-2014,CRDI de Québec,3,7,126.0
2013-2014,CRDI de Québec,3,8,34.0
2013-2014,CRDI de Québec,3,9,2557.0
2013-2014,CRDI de Québec,4,1,1.0
2013-2014,CRDI de Québec,4,2,5.0
2013-2014,CRDI de Québec,4,3,27.0
2013-2014,CRDI de Québec,4,4,25.0
2013-2014,CRDI de Québec,4,5,15.0
2013-2014,CRDI de Québec,4,6,6.0
2013-2014,CRDI de Québec,4,7,2.0
2013-2014,CRDI de Québec,4,8,81.0
2013-2014,CRDI de Québec,5,2,17.0
2013-2014,CRDI de Québec,5,3,70.0
2013-2014,CRDI de Québec,5,4,82.0
2013-2014,CRDI de Québec,5,5,31.0
2013-2014,CRDI de Québec,5,6,29.0
2013-2014,CRDI de Québec,5,7,5.0
2013-2014,CRDI de Québec,5,8,234.0
2013-2014,CRDI de Québec,6,2,3.0
2013-2014,CRDI de Québec,6,3,5.0
2013-2014,CRDI de Québec,6,4,4.0
2013-2014,CRDI de Québec,6,5,2.0
2013-2014,CRDI de Québec,6,6,1.0
2013-2014,CRDI de Québec,6,8,15.0
2013-2014,CRDI de Québec,8,1,1.0
2013-2014,CRDI de Québec,8,2,25.0
2013-2014,CRDI de Québec,8,3,102.0
2013-2014,CRDI de Québec,8,4,111.0
2013-2014,CRDI de Québec,8,5,48.0
2013-2014,CRDI de Québec,8,6,36.0
2013-2014,CRDI de Québec,8,7,7.0
2013-2014,CRDI de Québec,8,8,330.0
2013-2014,CRDITED Chaudière-Appalaches,1,1,54.0
2013-2014,CRDITED Chaudière-Appalaches,1,2,73.0
2013-2014,CRDITED Chaudière-Appalaches,1,3,64.0
2013-2014,CRDITED Chaudière-Appalaches,1,4,63.0
2013-2014,CRDITED Chaudière-Appalaches,1,5,466.0
2013-2014,CRDITED Chaudière-Appalaches,1,6,426.0
2013-2014,CRDITED Chaudière-Appalaches,1,7,63.0
2013-2014,CRDITED Chaudière-Appalaches,1,8,17.0
2013-2014,CRDITED Chaudière-Appalaches,1,9,1226.0
2013-2014,CRDITED Chaudière-Appalaches,2,1,62.0
2013-2014,CRDITED Chaudière-Appalaches,2,2,161.0
2013-2014,CRDITED Chaudière-Appalaches,2,3,86.0
2013-2014,CRDITED Chaudière-Appalaches,2,4,41.0
2013-2014,CRDITED Chaudière-Appalaches,2,5,57.0
2013-2014,CRDITED Chaudière-Appalaches,2,6,12.0
2013-2014,CRDITED Chaudière-Appalaches,2,7,0.0
2013-2014,CRDITED Chaudière-Appalaches,2,8,0.0
2013-2014,CRDITED Chaudière-Appalaches,2,9,419.0
2013-2014,CRDITED Chaudière-Appalaches,3,1,116.0
2013-2014,CRDITED Chaudière-Appalaches,3,2,234.0
2013-2014,CRDITED Chaudière-Appalaches,3,3,150.0
2013-2014,CRDITED Chaudière-Appalaches,3,4,104.0
2013-2014,CRDITED Chaudière-Appalaches,3,5,523.0
2013-2014,CRDITED Chaudière-Appalaches,3,6,438.0
2013-2014,CRDITED Chaudière-Appalaches,3,7,63.0
2013-2014,CRDITED Chaudière-Appalaches,3,8,17.0
2013-2014,CRDITED Chaudière-Appalaches,3,9,1645.0
2013-2014,CRDITED Chaudière-Appalaches,4,1,0.0
2013-2014,CRDITED Chaudière-Appalaches,4,2,3.0
2013-2014,CRDITED Chaudière-Appalaches,4,3,21.0
2013-2014,CRDITED Chaudière-Appalaches,4,4,20.0
2013-2014,CRDITED Chaudière-Appalaches,4,5,7.0
2013-2014,CRDITED Chaudière-Appalaches,4,6,4.0
2013-2014,CRDITED Chaudière-Appalaches,4,7,0.0
2013-2014,CRDITED Chaudière-Appalaches,4,8,55.0
2013-2014,CRDITED Chaudière-Appalaches,5,1,0.0
2013-2014,CRDITED Chaudière-Appalaches,5,2,14.0
2013-2014,CRDITED Chaudière-Appalaches,5,3,43.0
2013-2014,CRDITED Chaudière-Appalaches,5,4,58.0
2013-2014,CRDITED Chaudière-Appalaches,5,5,24.0
2013-2014,CRDITED Chaudière-Appalaches,5,6,4.0
2013-2014,CRDITED Chaudière-Appalaches,5,7,1.0
2013-2014,CRDITED Chaudière-Appalaches,5,8,144.0
2013-2014,CRDITED Chaudière-Appalaches,6,1,0.0
2013-2014,CRDITED Chaudière-Appalaches,6,2,0.0
2013-2014,CRDITED Chaudière-Appalaches,6,3,5.0
2013-2014,CRDITED Chaudière-Appalaches,6,4,7.0
2013-2014,CRDITED Chaudière-Appalaches,6,5,0.0
2013-2014,CRDITED Chaudière-Appalaches,6,6,0.0
2013-2014,CRDITED Chaudière-Appalaches,6,7,0.0
2013-2014,CRDITED Chaudière-Appalaches,6,8,12.0
2013-2014,CRDITED Chaudière-Appalaches,8,1,0.0
2013-2014,CRDITED Chaudière-Appalaches,8,2,17.0
2013-2014,CRDITED Chaudière-Appalaches,8,3,69.0
2013-2014,CRDITED Chaudière-Appalaches,8,4,85.0
2013-2014,CRDITED Chaudière-Appalaches,8,5,31.0
2013-2014,CRDITED Chaudière-Appalaches,8,6,8.0
2013-2014,CRDITED Chaudière-Appalaches,8,7,1.0
2013-2014,CRDITED Chaudière-Appalaches,8,8,211.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,1,1,66.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,1,2,88.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,1,3,109.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,1,4,110.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,1,5,572.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,1,6,571.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,1,7,132.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,1,8,43.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,1,9,1691.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,2,1,63.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,2,2,238.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,2,3,170.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,2,4,65.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,2,5,94.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,2,6,20.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,2,9,650.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,3,1,129.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,3,2,326.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,3,3,279.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,3,4,175.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,3,5,666.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,3,6,591.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,3,7,132.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,3,8,43.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,3,9,2341.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,4,2,5.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,4,3,34.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,4,4,42.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,4,5,23.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,4,6,26.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,4,7,4.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,4,8,134.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,5,1,1.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,5,2,1.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,5,3,43.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,5,4,63.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,5,5,32.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,5,6,12.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,5,7,5.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,5,8,157.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,6,2,1.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,6,3,1.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,6,4,4.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,6,5,1.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,6,8,7.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,8,1,1.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,8,2,7.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,8,3,78.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,8,4,109.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,8,5,56.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,8,6,38.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,8,7,9.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,8,8,298.0
2013-2014,CRDITED de Laval,1,1,161.0
2013-2014,CRDITED de Laval,1,2,86.0
2013-2014,CRDITED de Laval,1,3,127.0
2013-2014,CRDITED de Laval,1,4,100.0
2013-2014,CRDITED de Laval,1,5,339.0
2013-2014,CRDITED de Laval,1,6,242.0
2013-2014,CRDITED de Laval,1,7,42.0
2013-2014,CRDITED de Laval,1,8,5.0
2013-2014,CRDITED de Laval,1,9,1102.0
2013-2014,CRDITED de Laval,2,1,70.0
2013-2014,CRDITED de Laval,2,2,283.0
2013-2014,CRDITED de Laval,2,3,162.0
2013-2014,CRDITED de Laval,2,4,79.0
2013-2014,CRDITED de Laval,2,5,91.0
2013-2014,CRDITED de Laval,2,6,10.0
2013-2014,CRDITED de Laval,2,7,2.0
2013-2014,CRDITED de Laval,2,8,1.0
2013-2014,CRDITED de Laval,2,9,698.0
2013-2014,CRDITED de Laval,3,1,231.0
2013-2014,CRDITED de Laval,3,2,369.0
2013-2014,CRDITED de Laval,3,3,289.0
2013-2014,CRDITED de Laval,3,4,179.0
2013-2014,CRDITED de Laval,3,5,430.0
2013-2014,CRDITED de Laval,3,6,252.0
2013-2014,CRDITED de Laval,3,7,44.0
2013-2014,CRDITED de Laval,3,8,6.0
2013-2014,CRDITED de Laval,3,9,1800.0
2013-2014,CRDITED de Laval,4,2,1.0
2013-2014,CRDITED de Laval,4,3,4.0
2013-2014,CRDITED de Laval,4,4,8.0
2013-2014,CRDITED de Laval,4,5,8.0
2013-2014,CRDITED de Laval,4,6,1.0
2013-2014,CRDITED de Laval,4,7,1.0
2013-2014,CRDITED de Laval,4,8,23.0
2013-2014,CRDITED de Laval,5,2,10.0
2013-2014,CRDITED de Laval,5,3,21.0
2013-2014,CRDITED de Laval,5,4,32.0
2013-2014,CRDITED de Laval,5,5,18.0
2013-2014,CRDITED de Laval,5,6,8.0
2013-2014,CRDITED de Laval,5,8,89.0
2013-2014,CRDITED de Laval,7,2,8.0
2013-2014,CRDITED de Laval,7,3,11.0
2013-2014,CRDITED de Laval,7,4,6.0
2013-2014,CRDITED de Laval,7,5,3.0
2013-2014,CRDITED de Laval,7,6,4.0
2013-2014,CRDITED de Laval,7,8,32.0
2013-2014,CRDITED de Laval,8,2,19.0
2013-2014,CRDITED de Laval,8,3,36.0
2013-2014,CRDITED de Laval,8,4,46.0
2013-2014,CRDITED de Laval,8,5,29.0
2013-2014,CRDITED de Laval,8,6,13.0
2013-2014,CRDITED de Laval,8,7,1.0
2013-2014,CRDITED de Laval,8,8,144.0
2013-2014,CRDITED de Montréal,1,1,156.0
2013-2014,CRDITED de Montréal,1,2,182.0
2013-2014,CRDITED de Montréal,1,3,234.0
2013-2014,CRDITED de Montréal,1,4,189.0
2013-2014,CRDITED de Montréal,1,5,1164.0
2013-2014,CRDITED de Montréal,1,6,1284.0
2013-2014,CRDITED de Montréal,1,7,158.0
2013-2014,CRDITED de Montréal,1,8,21.0
2013-2014,CRDITED de Montréal,1,9,3388.0
2013-2014,CRDITED de Montréal,2,1,141.0
2013-2014,CRDITED de Montréal,2,2,460.0
2013-2014,CRDITED de Montréal,2,3,299.0
2013-2014,CRDITED de Montréal,2,4,100.0
2013-2014,CRDITED de Montréal,2,5,264.0
2013-2014,CRDITED de Montréal,2,6,129.0
2013-2014,CRDITED de Montréal,2,7,4.0
2013-2014,CRDITED de Montréal,2,8,1.0
2013-2014,CRDITED de Montréal,2,9,1398.0
2013-2014,CRDITED de Montréal,3,1,297.0
2013-2014,CRDITED de Montréal,3,2,642.0
2013-2014,CRDITED de Montréal,3,3,533.0
2013-2014,CRDITED de Montréal,3,4,289.0
2013-2014,CRDITED de Montréal,3,5,1428.0
2013-2014,CRDITED de Montréal,3,6,1413.0
2013-2014,CRDITED de Montréal,3,7,162.0
2013-2014,CRDITED de Montréal,3,8,22.0
2013-2014,CRDITED de Montréal,3,9,4786.0
2013-2014,CRDITED de Montréal,4,1,0.0
2013-2014,CRDITED de Montréal,4,2,1.0
2013-2014,CRDITED de Montréal,4,3,18.0
2013-2014,CRDITED de Montréal,4,4,23.0
2013-2014,CRDITED de Montréal,4,5,11.0
2013-2014,CRDITED de Montréal,4,6,3.0
2013-2014,CRDITED de Montréal,4,7,0.0
2013-2014,CRDITED de Montréal,4,8,56.0
2013-2014,CRDITED de Montréal,5,1,0.0
2013-2014,CRDITED de Montréal,5,2,34.0
2013-2014,CRDITED de Montréal,5,3,215.0
2013-2014,CRDITED de Montréal,5,4,233.0
2013-2014,CRDITED de Montréal,5,5,78.0
2013-2014,CRDITED de Montréal,5,6,15.0
2013-2014,CRDITED de Montréal,5,7,2.0
2013-2014,CRDITED de Montréal,5,8,577.0
2013-2014,CRDITED de Montréal,6,1,0.0
2013-2014,CRDITED de Montréal,6,2,5.0
2013-2014,CRDITED de Montréal,6,3,20.0
2013-2014,CRDITED de Montréal,6,4,18.0
2013-2014,CRDITED de Montréal,6,5,12.0
2013-2014,CRDITED de Montréal,6,6,2.0
2013-2014,CRDITED de Montréal,6,7,0.0
2013-2014,CRDITED de Montréal,6,8,57.0
2013-2014,CRDITED de Montréal,7,1,0.0
2013-2014,CRDITED de Montréal,7,2,1.0
2013-2014,CRDITED de Montréal,7,3,24.0
2013-2014,CRDITED de Montréal,7,4,19.0
2013-2014,CRDITED de Montréal,7,5,6.0
2013-2014,CRDITED de Montréal,7,6,2.0
2013-2014,CRDITED de Montréal,7,7,0.0
2013-2014,CRDITED de Montréal,7,8,52.0
2013-2014,CRDITED de Montréal,8,1,0.0
2013-2014,CRDITED de Montréal,8,2,41.0
2013-2014,CRDITED de Montréal,8,3,277.0
2013-2014,CRDITED de Montréal,8,4,293.0
2013-2014,CRDITED de Montréal,8,5,107.0
2013-2014,CRDITED de Montréal,8,6,22.0
2013-2014,CRDITED de Montréal,8,7,2.0
2013-2014,CRDITED de Montréal,8,8,742.0
2013-2014,CRDITED de l'Estrie,1,1,29.0
2013-2014,CRDITED de l'Estrie,1,2,19.0
2013-2014,CRDITED de l'Estrie,1,3,58.0
2013-2014,CRDITED de l'Estrie,1,4,57.0
2013-2014,CRDITED de l'Estrie,1,5,344.0
2013-2014,CRDITED de l'Estrie,1,6,376.0
2013-2014,CRDITED de l'Estrie,1,7,70.0
2013-2014,CRDITED de l'Estrie,1,8,6.0
2013-2014,CRDITED de l'Estrie,1,9,959.0
2013-2014,CRDITED de l'Estrie,2,1,37.0
2013-2014,CRDITED de l'Estrie,2,2,71.0
2013-2014,CRDITED de l'Estrie,2,3,39.0
2013-2014,CRDITED de l'Estrie,2,4,21.0
2013-2014,CRDITED de l'Estrie,2,5,51.0
2013-2014,CRDITED de l'Estrie,2,6,12.0
2013-2014,CRDITED de l'Estrie,2,7,0.0
2013-2014,CRDITED de l'Estrie,2,8,0.0
2013-2014,CRDITED de l'Estrie,2,9,231.0
2013-2014,CRDITED de l'Estrie,3,1,66.0
2013-2014,CRDITED de l'Estrie,3,2,90.0
2013-2014,CRDITED de l'Estrie,3,3,97.0
2013-2014,CRDITED de l'Estrie,3,4,78.0
2013-2014,CRDITED de l'Estrie,3,5,395.0
2013-2014,CRDITED de l'Estrie,3,6,388.0
2013-2014,CRDITED de l'Estrie,3,7,70.0
2013-2014,CRDITED de l'Estrie,3,8,6.0
2013-2014,CRDITED de l'Estrie,3,9,1190.0
2013-2014,CRDITED de l'Estrie,4,1,0.0
2013-2014,CRDITED de l'Estrie,4,2,5.0
2013-2014,CRDITED de l'Estrie,4,3,16.0
2013-2014,CRDITED de l'Estrie,4,4,28.0
2013-2014,CRDITED de l'Estrie,4,5,13.0
2013-2014,CRDITED de l'Estrie,4,6,1.0
2013-2014,CRDITED de l'Estrie,4,8,63.0
2013-2014,CRDITED de l'Estrie,5,1,0.0
2013-2014,CRDITED de l'Estrie,5,2,2.0
2013-2014,CRDITED de l'Estrie,5,3,4.0
2013-2014,CRDITED de l'Estrie,5,4,9.0
2013-2014,CRDITED de l'Estrie,5,5,0.0
2013-2014,CRDITED de l'Estrie,5,6,0.0
2013-2014,CRDITED de l'Estrie,5,7,0.0
2013-2014,CRDITED de l'Estrie,5,8,15.0
2013-2014,CRDITED de l'Estrie,6,1,0.0
2013-2014,CRDITED de l'Estrie,6,2,2.0
2013-2014,CRDITED de l'Estrie,6,3,4.0
2013-2014,CRDITED de l'Estrie,6,4,5.0
2013-2014,CRDITED de l'Estrie,6,5,2.0
2013-2014,CRDITED de l'Estrie,6,6,0.0
2013-2014,CRDITED de l'Estrie,6,7,0.0
2013-2014,CRDITED de l'Estrie,6,8,13.0
2013-2014,CRDITED de l'Estrie,7,1,0.0
2013-2014,CRDITED de l'Estrie,7,2,0.0
2013-2014,CRDITED de l'Estrie,7,3,0.0
2013-2014,CRDITED de l'Estrie,7,4,0.0
2013-2014,CRDITED de l'Estrie,7,5,0.0
2013-2014,CRDITED de l'Estrie,7,6,0.0
2013-2014,CRDITED de l'Estrie,7,7,0.0
2013-2014,CRDITED de l'Estrie,7,8,0.0
